"ID","Nodes_ID","Language","Pertains_To","Description"
"13552","175","DE","settlement","Ein Dorf existierte neben der Wallburg Badam, welche 1121 von Polen zerstört wurde. Es wurde 1176 dem Kloster Kolbatz durch den Herzog von Pommern geschenkt, aber wurde 1226 wieder zu seinem Lehen."
"13554","175","DE","city","Herzog Barnim I. erteilte 1260 das Magdeburger Stadtrecht, ab 1293 ging man zu Lübischem Stadtrecht über, wechselte aber 1297 wieder zurück."
"13556","303","DE","city","Gegründet 1284 durch die Askanier nach dem Frieden mit Pommern. 1291 als civitas und burgenses genannt, 1310 als nyeve stad. Das Stadtrecht von Angermünde wurde 1441 bestätigt."
"13558","1471","DE","settlement","Auf einem Burgwall des 10.-13. Jh. ist die Burg Daber errichtet. Die Siedlung ist erstmals 1295 als castrum urkundlich erwähnt."
"13560","7806","DE","settlement","Eine Siedlung entstand nahe einer Slawischen Burg, eine Kirche wurde 1175 erwähnt. Ende des 12. Jh. wurde ein Benediktinerinnenkloster gegründet, welches aber bald verlegt wurde."
"13562","5514","DE","settlement","Das Rittergut wurde 1252 erstmals erwähnt. 1560 existierte dort eine Kirche."
"13564","7806","DE","city","Das Gründungsjahr ist nicht bekannt, wurde erstmals 1245 als civitas erwähnt. Das Stadtrecht wurde 1540 bestätigt."
"13566","456","DE","settlement","Entstand aus der civitas Barwitz um 1286, entlang der alten Salzstraße nach Kolberg. Eine Kirche wurde um 1300 erbaut."
"13568","456","DE","city","Wurde 1389 als Sitzort des Reimer Podewils und Hans Hechthausen genannt und 1409 ausdrücklich als Stadt mit lübischem Recht bezeichnet. Seit 1479 war es anteilig im Besitz des Geschlechts von Münchow, seit 1523 gemeinschaftlicher Besitz der Familien Münchow, Glasenapp, Wolde und Zastrow."
"13570","517","DE","settlement","Ein slawischer Burgwall aus dem 6. Jh. war die Grundlage eines stadtähnlichen Zentrums des 11. Jh. Die Siedlung wurde 1102 vom Polenherzog Boleslaw erobert. Die älteste umgebene Siedlung stammt aus dem 10.-13. Jh. Eine herzogliche Burg wurde 1315 auf dem Burgwall errichtet und wurde später der Sitz eines Kastellans."
"13572","1413","DE","settlement","Vormals ein slawisches Fischerdorf (Walcz) mit der Burg eines Starosten."
"13574","1413","DE","city","Die Gründungsurkunde wurde 1303 ausgestellt von den askanischen Markgrafen Otto, Konrad, Johann und Waldemar von Brandenburg. Die Lokatoren waren die Ritter Ulrich Schöning und Rudolf Liebenthal. Gründungsurkunde wurde später vielfach von den polnischen Königen bestätigt."
"13576","1552","DE","settlement","Die Siedlung wuchs um den alten wendischen Burgwall als Ausgangspunkt herum."
"13578","1552","DE","city","Die Markgrafen von Brandenburg Otto IV. und Konrad sowie dessen Söhne teilten 1297 dem Ritter Arnold von Goltzen und dessen Brüdern den Flecken zum Besetzen zu"
"13580","1581","DE","settlement","Das Castrum Drzn wurde als polnische Burganlage 1092 zuerst erwähnt und war später eine Kastellanneiburg. Slawen siedelten in der Nähe an."
"13582","12017","NL","settlement","De eerste vermelding van Eijsden dateert waarschijnlijk uit 870 (in een zestiende-eeuwse kopie van het document). De daaropvolgende vermelding dateert uit 1168-1174. Van de elfde tot de dertiende eeuw stonden Eijsden en de naburige nederzetting Breust centraal in de cultivering van het Plateau van Margraten. De geschiedenis van meerdere dorpen daar is terug te voeren tot Eijsden of Breust."
"13584","1581","DE","city","1317 in Briefen erstmalig Stadt genannt, später in 1373 castrum et oppidum Drisen und 1526 als Stad sowie Stedichen genannt."
"13586","12017","NL","city","Of Eijsden officieel stadsrechten kreeg, blijft een kwestie van historisch debat. Eijsden zelf werd nooit een 'stad' genoemd, maar werd altijd een 'vrijheid' genoemd. Aan de andere kant had Eijsden wel een stadskarakter. Het 'vrijheidsboek', de bron die de rechten van Eijsden bevatte, wordt door sommigen gezien als grondslag van de stadsrechten. Hans van Hall dateert dit boek op 1321, Jan Hartmann stelt dat het ontstaan ​​is in het midden van de dertiende eeuw. In 2011 stelde Van Hall dat Eijsden gezien moet worden als een 'dwergstadje' of wijk ('Minderstadt'). Eijsden had wel een aarden wal als vestingwerk en een gracht. In 1632 werd er een kasteel gebouwd."
"13588","1902","DE","settlement","Erstmals 1311 erwähnt, eine Burg um 1317. Vermutlich schon vor 1333 ein Flecken."
"13590","1902","DE","city","Lüdeke und Hasse von Wedel verliehen 1333 brandenburgisches Recht. Wurde 1374 als Stad, 1503 als Stat und 1505 als Stetichen genannt. "
"13592","1957","DE","settlement","Bereits steinzeitliche Funde, ein pommerscher Burgwall mit hölzerner Befestigungsanlage datiert um 700. Später errichteten die pommerellener Herzöge eine Burganlage mit Suburbium."
"13594","1957","DE","city","War bereits 1370 eine Stadt, schon seit Mitte des 14. Jh. Mittelpunkt eines Herrschaftsbezirks. Das älteste erhaltene Privileg von 1665 mit Madgeburger Recht, wurde in Anlehnung an das verlorengegangene erste Privileg durch Andreas Karl von Grudzinski ausgestellt."
"13596","2020","DE","city","Wurde zwischen 1260 und 1270 vom Markgrafen Konrad von Brandenburg als Feste gegen Polen erbaut, aber bereits 1272 zerstört und wieder neu errichtet. 1286 ist es als civitas belegt."
"13598","2281","DE","settlement","Eine wendische Siedlung ist anzunehmen, ein castrum wurde jedoch nicht nachgewiesen. 1255 wurde es als Siedlung genannt."
"13600","4698","NL","settlement","Maastricht ontstond in 50 n. Chr. als een Romeinse nederzetting. Het lag aan de weg tussen Keulen en Tongeren. Maastricht was in de derde eeuw een religieus centrum (de bisschopszetel verhuisde naar Maastricht, tot de achtste eeuw). In schriftelijke verslagen wordt Maastricht voor het eerst genoemd in 535 (kopie negende eeuw). In de negende eeuw werd het een handelscentrum en in de twaalfde eeuw ontwikkelde het zich tot een belangrijke handelsstad."
"13602","2020","DE","settlement","Vormals eine kleine slawische Siedlung in villa Strzelcze"
"13604","4698","NL","city","In de twaalfde eeuw ontwikkelde Maastricht zich tot een belangrijke handelsstad. Waarschijnlijk werden stadsrechten verleend vóór 12 november 1204. Tot 1794 was Maastricht het condominium van de hertogen van Brabant en de Prins-bisschoppen van Luik"
"13606","7957","NL","settlement","De naam 'Falchenberg' wordt voor het eerst genoemd in 1041, betreffende het huidige Oud-Valkenburg, ten oosten van het huidige Valkenburg. Volgens Van Berkel & Samplonius wordt de locatie van het huidige Valkenburg voor het eerst genoemd als Valkenburg in 1121. In de dertiende eeuw ontwikkelde zich een stedelijke handelsnederzetting nabij een kasteel."
"13608","7957","NL","city","Valkenburg wordt voor het eerst genoemd als stad vóór 1 mei 1353. Al in de dertiende eeuw werd het omringd door een stenen muur. De oorkonde is niet bewaard gebleven. Mogelijk werden stadsrechten verleend door Reinald, heer van Monschau en Valkenburg."
"13610","2281","DE","city","1268 von Herzog Barnim I. von Pommern mit magdeburgischem Recht gegründet. Lübisches Recht 1314 von Herzog Otto I. verliehen."
"13612","7165","NL","settlement","Vroegste vermelding in 1157."
"13614","7165","NL","city","Tussen 10 en 30 april 1243 werden stadsrechten verleend door Walram II 'de Goede', heer van Monschau, en zijn moeder Elisabeth van Bar."
"13616","2406","DE","city","Herzog Wartislaw III. begründet die Stadt ohne vorherige Siedlung mit lübischem Recht vor 1262. Lokator war Jakob von Treptow, 1264 wurde die Gründung durch Barnim I. bestätigt."
"13618","5421","NL","settlement","Nieuwstadt wordt voor het eerst genoemd in 1242. Het is gesticht op de plaats van een eerdere nederzetting (genaamd [H] elsene)."
"13620","2407","DE","settlement","Eine slawische Siedlung mit landwirtschaftlichem Charakter und Marktfunktion, daneben entstand eine Siedlung deutscher Kaufleute."
"13622","2407","DE","city","Das Stadtrecht wurde 1254 durch Herzog Barnim I. verliehen, erst das magdeburgische, später dann lübische. Lokatoren waren Rudolph von Belekow und seine Söhne."
"13624","5421","NL","city","Nieuwstadt wordt voor het eerst genoemd in 1242, wat ook de eerste vermelding is als stad (15 juli). Er is geen oorkonde van stadsrechten bekend, maar de rechten werden waarschijnlijk verleend door Otto II, graaf van Gelre. Nieuwstadt werd tussen 1277 en 1573 ommuurd. In de zestiende eeuw nam het belang ervan af."
"13626","2789","DE","settlement","Eine Grenzburg des deutschen Ordens (Wildhaus) wurde im späten 14. Jh. hierher verlegt, daran anlehnend entstand ein Dorf."
"13628","2789","DE","city","Die Handfeste mit der Verleihung des Kulmer Stadtrechts wurde 1395 ausgestellt durch Hochmeister Konrad von Jungingen, sie wurde 1411 bestätigt."
"13630","5421","NL","fair","In 1312 werden twee beurzen van elk 14 dagen toegekend. Het is echter niet bekend of ze überhaupt ooit zijn georganiseerd. "
"13632","7555","NL","settlement","Susteren wordt voor het eerst genoemd in een kopie uit 1191 van een document uit 714."
"13634","7555","NL","city","Susteren wordt voor het eerst genoemd als stad op 26 april 1276. Een officieel oorkonde van stadsrechten is niet bekend. Mogelijk werden stadsrechten verleend door Reginald I, graaf van Gelre."
"13636","1668","NL","settlement","De eerste vermelding van Echt dateert uit 950. Dit document is echter een vervalsing (mogelijk uit de tiende eeuw). De volgende vermelding dateert uit 1050."
"13638","1668","NL","city","Er is geen officieel oorkonde betreft de stadsrechten voor Echt bekend. Op 18 augustus 1494 wordt Echt echter als stad vermeld. Als er officieel stadsrechten werden verleend, is dat mogelijk gedaan door Karel II, hertog van Gelre (uit het Huis Egmond)."
"13640","11077","NL","settlement","Montfort wordt voor het eerst genoemd in 1258. Volgens Van Berkel & Samplonius is het niet zeker dat dit document naar Montfort verwijst. De daaropvolgende vermelding die ze registreren, dateert uit 1272. Montfort is ontstaan ​​in de buurt van een kasteel gebouwd rond 1260."
"13642","3392","DE","settlement","Ursprünglich eine slawische Siedlung, aber 1363 als königliches Dorf erwähnt."
"13644","3392","DE","city","Stadtprivileg und Magdeburger Recht wurden 1602 von Peter Potulicki verliehen und 1603 von König Sigismund III. von Polen bestätigt."
"13646","11077","NL","city","Tussen 1277 en 1294 werden stadsrechten verleend door Reginald I, graaf van Gelre. Deze rechten werden verleend om de ontwikkeling van de stad te stimuleren, maar Montfort ontwikkelde zich nooit volledig tot stad. In 1310 verloor Montfort zijn stadsrechten, maar deze werden in 1312 opnieuw toegekend. Montfort wordt voor het laatst als stad genoemd in schriftelijke bronnen in 1421. Jacob van Deventer tekende echter een kaart van Montfort voor zijn serie stadsplattegronden in 1545. Het kasteel van Montfort diende voor het laatst in de jaren 1630 voor militaire doeleinden."
"13648","11077","NL","fair","In 1312 schonk Reginald (Reinald) I, graaf van Gelre, een kermis aan Montfort. Hoogstwaarschijnlijk is deze beurs echter nooit van kracht geworden"
"13650","4479","NL","settlement","Linne wordt voor het eerst genoemd in een elfde-eeuwse kopie van een tekst uit 943."
"13652","4479","NL","city","Linne ontwikkelt zich in de periode 1180-1225 tot stad. Het kreeg tussen 1255 en 24 november 1258 stadsrechten van Elisabeth van Sprimont, vrouwe van Linne. De ontwikkeling van Linne tot stad wordt voor het einde van de dertiende eeuw stopgezet."
"13654","3634","NL","settlement","Kessel is ontstaan ​​in de Romeinse tijd en wordt voor het eerst vermeld in 950; dit document is echter een vervalsing. De daaropvolgende vermelding dateert uit 1107"
"13656","3634","NL","city","Kessel kreeg enige tijd tussen 1279 en 1291 stadsrechten van Reginald I, graaf van Geldre. Kessel ontwikkelde zich echter nauwelijks tot stad."
"13658","8000","NL","settlement","Vroegste vermelding rond 1000"
"13660","8000","NL","city","Vroegste vermelding als 'oppidum' in 1272, en in 1339 wordt Venlo 'stede' genoemd. Op 1 september 1343 verleende Reginald II, hertog van Gelre, Stadsrechten"
"13662","8000","NL","fair","Gebruik van de Gregoriaanse kalender: Venlo had waarschijnlijk minstens één kermis vanaf 1294/95: een kermis van zestien dagen op zondag na Invocavit. Toen Venlo in 1343 stadsrechten kreeg de stad het recht om drie beurzen van zestien dagen te houden: één op de zondag na Invocavit, één op St. Albinus en één op de zondag na St. Lambertus."
"13664","8000","NL","staple","Venlo verwierf beperkte stapelprivileges in de stadsrechten van 1343. In 1523 werd het volledige 8-daagse hoofdbestanddeel van Roermond naar Venlo verplaatst. "
"13666","8000","NL","harbour","In de loop van de dertiende en veertiende eeuw werd Venlo een overslaghaven. Van Holland tot Venlo was de Maas goed bevaarbaar voor dieptrekkende schepen, maar stroomopwaarts was de inzet van kleinere schepen met een geringere diepgang noodzakelijk."
"13668","11984","NL","settlement"," De vroegste vermelding van Wessem is te vinden in een elfde- tot twaalfde-eeuwse kopie van een document uit 965. Tegen 1119 worden tol en een haven genoemd."
"13670","11984","NL","city","Wessem kreeg nooit officieel stadsrechten, maar ontwikkelde zich langzaam tot stad. Het kreeg voor 1329 verschillende stadsrechten van de heren van Horne (Huis Horne). Op 27 april 1329 wordt Wessem voor het eerst als stad vermeld."
"13672","8242","NL","settlement","Weert is ontstaan ​​op het kruispunt van verschillende handelsroutes. Het wordt voor het eerst genoemd in 1062, maar dit document is een vervalsing uit de late elfde eeuw. De daaropvolgende vermelding dateert uit 1155. Zowel Cox als Van Berkel & Samplonius plaatsen de politieke ontwikkeling rond Weer echter in de late elfde eeuw."
"13674","8242","NL","city","Stadsrechten werden op 5 mei 1414 verleend door Willem VI van Horne (Huis Horne). In 1563 kwamen er nog meer stadsrechten. Tijdens de vijftiende eeuw bloeide Weert sociaal-economisch."
"13676","91","NL","settlement","Vroegste vermelding in 1293."
"13678","2905","NL","settlement","Vroegste vermelding in 1271."
"13680","2157","NL","settlement","Vroegste vermelding in 949."
"13682","2157","NL","city","Op 6 januari 1371 worden stadsrechten bekrachtigd door Reginald (Reinoud) van Brederode, heer van Gennep, en Joanna (Johanna) van Gennep. Stadsrechten zijn dus verleend vóór 1371."
"13684","4922","NL","settlement","Vroegste vermelding in 1327."
"13686","5046","NL","settlement","Vroegste vermelding in 1206. "
"13688","1264","NL","settlement","De vroegste vermelding dateert uit 365 in een dertiende-eeuwse kopie. Cuijk wordt rond 1050 in een elfde-eeuwse kopie als 'Kuik' genoemd."
"13690","2112","NL","settlement"," Vroegste vermelding in 1306."
"13692","1850","NL","settlement","De vroegste vermelding dateert uit het begin van de dertiende eeuw."
"13694","6307","NL","settlement","Vroegste vermelding in 1510. "
"13696","11983","NL","settlement","Ravenstein vindt zijn oorsprong in de buurt van een kasteel gebouwd rond 1360. "
"13698","11983","NL","city","Ravenstein kreeg op 4 mei 1380 stadsrechten van Reinoud van Valkenburg, heer van Ravenstein."
"13700","11981","NL","settlement","De vroegste vermelding van Megen is 721-722 in een kopie uit 1191. Archeologische vondsten duiden echter op bewoning tijdens de Romeinse tijd."
"13702","11981","NL","city","Megen wordt al als stad genoemd in de periode 1325-1350, maar de vroegst bekende verlening van stadsrechten dateert van januari 1357. Deze werden verleend door Willem, graaf van Megen, en Helwige, gravin van Megen. Megen was omgeven door aarde en stenen muren."
"13704","11980","NL","settlement","Oss wordt voor het eerst genoemd in een twaalfde-eeuwse kopie van een document gedateerd 6 mei 1069. Dit document vermeldt ook een kerk in de nederzetting."
